variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
P_m1,-0.5757738030559678,0.7081912749630692,1.5547321188497554,1,num_visits_wt,-3.5371391898247007,2.476504136795854,0.19610026817077542,Leisure_grp
P_m2,6.870814486886845,3.5420183008838535e-08,1.2127947886692914,1,num_visits_wt,4.375336855170131,9.425955721117617,0.19610026817077542,Leisure_grp
P_m3,19.685274463598002,0.0,1.3913568985333802,1,num_visits_wt,16.487440595555892,22.970895833840487,0.19610026817077542,Leisure_grp
P_m4,68.45969692510563,0.0,1.4349345571303074,1,num_visits_wt,63.82064567606454,73.23011621022313,0.19610026817077542,Leisure_grp
rain_m,1.8102661638147,0.0028422580653251206,0.6029816407575606,1,num_visits_wt,0.6177024339001358,3.016964665399735,0.19610026817077542,Leisure_grp
rain,-1.5241086237114176,0.02148078213063509,0.6701600136036934,1,num_visits_wt,-2.8048626970473056,-0.2264778727774197,0.19610026817077542,Leisure_grp
fuel_price,307.34028785115885,0.0,3.458601789152649,1,num_visits_wt,281.07929443826515,335.4109827752528,0.19610026817077542,Leisure_grp
P_m1,-5.25582942663786,0.0007427040547398622,1.6133780781833584,1,num_visits_wt,-8.181751266832137,-2.236668837795641,0.19878801786546973,Life_grp
P_m2,0.0980398588054987,0.9481533485448477,1.5183772623611036,1,num_visits_wt,-2.815218779622941,3.0986277661565254,0.19878801786546973,Life_grp
P_m3,15.212780418476157,0.0,0.9605203752758085,1,num_visits_wt,13.074248361080866,17.391757753437243,0.19878801786546973,Life_grp
P_m4,64.21129539689952,0.0,1.4034354471641697,1,num_visits_wt,59.78647440386664,68.7586489190055,0.19878801786546973,Life_grp
rain_m,1.8541468362530011,0.0019771934696533044,0.5956203161793017,1,num_visits_wt,0.6755069312671447,3.0465854502592427,0.19878801786546973,Life_grp
rain,-1.5050739544836822,0.025130302757805367,0.6794971220134283,1,num_visits_wt,-2.8037452646707317,-0.1890506673455139,0.19878801786546973,Life_grp
fuel_price,307.23711439347045,0.0,3.4468088163260635,1,num_visits_wt,281.0679026625969,335.20345371716996,0.19878801786546973,Life_grp
P_m1,8.170400487280705,5.645865996939392e-10,1.2747896431333228,1,num_visits_wt,5.517863753262198,10.88961741055865,0.18539492491202192,Tourism_grp
P_m2,10.601655475517347,4.440892098500626e-15,1.2933873419716857,1,num_visits_wt,7.850678872084815,13.42280198749175,0.18539492491202192,Tourism_grp
P_m3,17.43614111433931,0.0,1.5666216877403771,1,num_visits_wt,13.912147984539857,21.069152709672025,0.18539492491202192,Tourism_grp
P_m4,52.389886197428105,0.0,1.7896748442666421,1,num_visits_wt,47.18281913852269,57.781170052251916,0.18539492491202192,Tourism_grp
rain_m,1.9134946849064693,0.0017697724108582946,0.6081088886492614,1,num_visits_wt,0.7096616548539769,3.131717734153061,0.18539492491202192,Tourism_grp
rain,-1.524048354412444,0.02757486050174096,0.6994774772256518,1,num_visits_wt,-2.8602570201913924,-0.1694594300108876,0.18539492491202192,Tourism_grp
fuel_price,307.0988550140059,0.0,3.337464479039487,1,num_visits_wt,281.7289553026358,334.15485110979785,0.18539492491202192,Tourism_grp
